playerID,inducted,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,SH,SF,GIDP,AVG,award_count
henketo01,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
henrito01,N,901,1297,269,73,183,795,37,19,712,383,0,60,0,62,0.281772756897675,5
hentgpa01,N,4,9,0,0,0,0,0,0,4,25,0,9,0,2,0.107142857142857,3
hermabi01,Y,1163,2345,486,82,47,839,67,0,737,428,0,171,0,191,0.304268846503179,9
hernake01,N,1124,2182,426,60,162,1071,98,63,1070,1012,130,10,71,161,0.29606512890095,20
hernali01,N,64,215,38,2,10,85,0,0,10,130,0,123,3,34,0.220966084275437,3
hernawi01,N,4,13,2,0,0,3,2,0,1,29,0,6,0,0,0.206349206349206,4
hershor01,N,65,163,29,2,0,50,8,3,27,182,0,101,6,7,0.201234567901235,10
herzobu01,N,705,1370,191,75,20,445,320,53,427,331,0,216,0,0,0.259273277819833,2
higgipi01,N,930,1941,374,51,140,1075,61,59,800,590,0,96,0,112,0.29249547920434,5
hillejo01,N,2,11,1,0,0,4,0,0,3,34,0,4,0,1,0.108910891089109,2
hislela01,N,652,1146,193,32,166,674,128,61,462,941,37,32,42,95,0.272532699167658,2
hodgegi01,N,1105,1921,295,48,370,1274,63,31,943,1137,31,56,50,165,0.27325746799431,5
hoffmtr01,Y,1,4,2,0,0,5,0,0,0,11,0,2,0,0,0.117647058823529,8
holmeto01,N,698,1507,292,47,88,581,40,0,480,122,0,69,0,96,0.301883012820513,4
holtzke01,N,35,99,19,1,2,34,0,0,17,170,0,40,1,11,0.163097199341021,1
hoopeha01,Y,1429,2466,389,160,75,817,375,121,1136,492,0,247,0,0,0.280705748434832,1
hootobu01,N,42,92,18,0,4,49,0,1,44,243,0,117,2,6,0.122994652406417,1
hornebo01,N,560,1047,169,8,218,685,14,18,369,512,39,1,50,111,0.277204130262113,1
hornsro01,Y,1579,2930,541,169,301,1584,135,64,1038,679,0,216,0,3,0.358497491741099,27
hortowi01,N,873,1993,284,40,325,1163,20,38,620,1313,95,17,59,195,0.273088517402028,2
houttar01,N,37,99,12,1,2,37,2,1,14,77,0,38,1,15,0.192982456140351,1
howarel01,N,619,1471,218,50,167,762,9,14,373,786,82,29,52,157,0.274286779787432,7
howarfr01,N,864,1774,245,35,382,1119,8,9,782,1460,135,7,43,219,0.273427866831073,4
hoytwa01,Y,96,255,26,11,0,100,0,1,40,161,0,91,0,10,0.198135198135198,3
hraboal01,N,4,8,0,1,0,6,0,0,4,17,0,8,0,0,0.142857142857143,1
hrbekke01,N,903,1749,312,18,293,1086,37,26,838,798,110,15,66,165,0.282461240310078,1
hubbeca01,Y,95,246,30,2,4,101,1,0,33,172,0,75,0,12,0.190993788819876,22
hudsoor01,N,648,1319,256,66,93,542,85,28,483,825,21,33,42,138,0.273367875647668,4
huffau01,N,806,1699,360,24,242,904,37,25,571,907,80,0,63,160,0.278342070773263,1
hundlra01,N,311,813,118,13,82,381,12,17,271,565,41,44,27,92,0.236199883788495,1
hunteca01,Y,60,149,16,3,6,51,2,0,8,160,0,39,5,10,0.22644376899696,3
huntro01,N,745,1429,223,23,39,370,65,55,555,382,22,103,22,100,0.272970391595033,1
jacksda02,N,28,54,12,2,0,28,0,2,10,219,0,54,1,2,0.126168224299065,2
jacksjo01,N,873,1772,307,168,54,785,202,61,519,172,0,131,0,0,0.355751857056816,11
jacksre01,Y,1551,2584,463,49,563,1702,228,115,1375,2597,164,13,68,183,0.261962692619627,13
jackstr01,Y,833,1768,291,86,135,929,71,13,412,565,0,171,0,39,0.290502793296089,12
jenkife01,Y,54,148,27,6,13,85,0,1,41,326,0,66,7,9,0.165178571428571,5
jenseja01,N,810,1463,259,45,199,929,143,55,750,546,28,18,52,185,0.279411764705882,3
johnsbo01,N,1239,2051,396,95,288,1283,96,64,1075,851,0,28,0,102,0.296387283236994,1
johnsch04,N,465,940,211,4,167,570,6,10,475,997,29,18,31,112,0.245046923879041,4
johnsda02,N,564,1252,242,18,136,609,33,25,559,675,57,26,43,126,0.260996456118407,5
johnsde01,N,706,1447,247,33,245,923,11,18,585,1318,54,13,61,164,0.243561689951187,1
johnsho01,N,760,1229,247,22,228,760,231,77,692,1053,105,9,57,61,0.248785425101215,3
johnsra05,Y,20,78,14,0,1,40,0,0,19,296,0,44,1,10,0.1248,13
johnswa01,Y,241,547,94,41,24,255,13,4,110,339,0,70,0,0,0.235370051635112,33
johnto01,N,43,141,13,0,5,54,0,0,33,211,0,93,3,20,0.156666666666667,3
jonesan01,N,1204,1933,383,36,434,1289,152,59,891,1748,69,6,71,192,0.254375575733649,15
jonesch06,Y,1619,2726,549,38,468,1623,150,46,1512,1409,177,3,97,253,0.303428317008014,6
jonescl01,N,565,1196,183,33,93,524,91,48,360,702,42,26,41,108,0.280553600750645,1
jonesdo01,N,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0.142857142857143,1
jonesra01,N,37,79,8,0,0,20,1,1,22,235,0,66,2,3,0.131886477462437,4
jonesto02,N,1,4,1,0,0,0,0,0,1,6,0,0,0,1,0.210526315789474,2
jorgemi01,N,429,833,132,13,95,426,58,44,532,589,51,31,25,64,0.243496053785443,1
jossad01,Y,46,118,21,6,1,51,10,0,54,297,0,39,0,0,0.144430844553244,1
judgejo01,N,1184,2352,433,159,71,1034,213,92,965,478,0,257,0,3,0.297796910610281,1
jurgebi01,N,721,1613,245,55,43,656,36,0,568,530,0,141,0,195,0.257956181033104,1
justida01,N,929,1571,280,24,305,1017,53,46,903,999,85,1,54,101,0.279288888888889,6
kaatji01,N,117,232,44,5,16,106,5,1,63,367,1,34,7,14,0.185451638689049,19
kalinal01,Y,1622,3007,498,75,399,1583,137,65,1277,1020,131,45,104,271,0.297251878212732,20
kammwi01,N,802,1643,348,85,29,826,126,84,824,405,0,238,0,0,0.280806699709451,4
karroer01,N,797,1724,324,11,284,1027,59,30,552,1167,21,0,76,181,0.267660301195467,3
keefeti01,Y,248,390,60,38,12,134,13,0,175,411,0,0,0,0,0.187229956793087,1
kellech01,N,725,1085,166,72,189,760,45,23,784,499,0,20,0,50,0.286279683377309,3
kellge01,Y,881,2054,385,50,78,870,51,36,621,287,7,149,20,188,0.30647567890182,13
kellyge01,Y,819,1778,337,76,148,1020,65,43,386,694,0,158,0,0,0.296679459369264,5
keltnke01,N,737,1570,308,69,163,852,39,33,514,480,0,102,0,144,0.276262537392222,3
kennete02,N,474,1313,244,12,113,628,6,15,365,855,86,22,39,125,0.263707571801567,1
kentje01,N,1320,2461,560,47,377,1518,94,60,801,1522,61,10,103,224,0.289597552365262,8
kessido01,N,899,1931,254,80,14,527,100,85,684,759,69,132,40,132,0.25238530910992,6
keyji01,N,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5
killebi01,N,237,751,86,21,4,240,39,8,113,159,0,102,0,0,0.238412698412698,4
killeha01,Y,1283,2086,290,24,573,1584,19,18,1559,1699,160,0,77,243,0.256045170001227,8
kindeel01,N,34,63,7,1,1,33,0,1,23,123,0,29,0,10,0.141891891891892,2
kinerra01,Y,971,1451,216,39,369,1015,22,2,1011,749,1,9,7,126,0.278770413064361,10
kingmda01,N,901,1575,240,25,442,1210,85,49,608,1816,72,16,75,139,0.235884379212221,2
kleinch01,Y,1168,2076,398,74,300,1201,79,0,601,521,0,69,0,55,0.320074005550416,11
klingjo01,N,475,1154,181,61,20,515,124,0,281,327,0,106,0,0,0.271785209609044,4
kluszte01,N,848,1766,290,29,279,1028,20,10,492,365,70,3,23,143,0.297857986169674,3
knighra01,N,490,1311,266,27,84,595,14,25,343,579,43,22,61,169,0.271484779457445,3
knoblch01,N,1132,1839,322,64,98,615,407,117,804,730,22,20,56,116,0.288878416588124,6
koufasa01,Y,26,75,9,0,2,28,0,1,43,386,0,35,3,10,0.0966494845360825,22
kremera01,N,57,122,30,2,5,69,0,0,37,213,0,36,0,0,0.177583697234352,3
kressre01,N,691,1454,298,58,89,799,47,56,474,453,0,97,0,18,0.285826616866522,1
kuennha01,N,951,2092,356,56,87,671,68,56,594,404,39,44,52,143,0.302618255460726,2
lajoina01,Y,1504,3243,657,163,82,1599,380,21,516,321,0,221,0,0,0.338164754953076,5
langsma01,N,5,14,3,0,0,5,0,0,2,38,0,5,1,0,0.152173913043478,7
lansfca01,N,1007,2074,332,40,151,874,224,104,553,719,45,53,77,166,0.28974573903325,3
larkiba01,Y,1329,2340,441,76,198,960,379,77,939,817,66,59,67,178,0.294821721053295,24
larsedo01,N,65,144,25,5,14,72,0,3,43,138,0,11,3,15,0.241610738255034,2
lasorto01,Y,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0.0714285714285714,1
lavagco01,N,487,945,183,37,40,486,63,0,485,244,0,33,0,86,0.269307495012824,1
lawve01,N,96,191,35,7,11,90,1,0,41,179,0,63,7,24,0.216308040770102,4
lazzeto01,Y,986,1840,334,115,178,1191,148,79,869,864,0,116,0,8,0.292202636175957,4
leachto01,N,1355,2143,266,172,63,810,361,14,820,666,0,240,0,0,0.269254931524061,3
leeca01,N,1125,2273,469,19,358,1363,125,47,655,984,60,3,98,206,0.284730051359138,3
leede02,N,1081,1959,432,30,331,1078,104,48,874,1622,72,2,55,199,0.28138465958058,4
leiteal01,N,15,45,7,1,0,16,0,0,35,290,0,48,0,10,0.0849056603773585,3
lemonbo01,Y,148,274,54,9,37,147,2,1,93,241,0,49,3,9,0.231614539306847,9
leonade01,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
leonadu02,N,53,177,18,4,0,69,1,0,20,183,0,85,0,27,0.167931688804554,2
leonaje01,N,614,1342,223,37,144,723,163,61,342,1000,41,8,58,146,0.266005946481665,1
lidgebr01,N,0,2,1,0,0,2,0,0,0,4,0,0,0,0,0.285714285714286,3
lindsfr01,Y,895,1747,301,81,103,779,84,10,334,276,0,146,0,35,0.311352700053466,4
loberha01,N,640,1252,159,82,32,482,316,15,395,302,0,231,0,0,0.274380889765505,2
loducpa01,N,483,1112,222,8,80,481,20,19,266,295,23,42,44,138,0.285714285714286,1
loftoke01,N,1528,2428,383,116,130,781,622,160,945,1016,43,72,65,111,0.299014778325123,4
lolicmi01,N,63,90,5,2,0,31,1,1,105,362,0,85,1,20,0.109622411693057,2
lombaer01,Y,601,1792,277,27,190,990,8,0,430,262,0,18,0,261,0.306063193851409,4
lonboji01,N,41,105,17,2,3,43,1,2,51,330,0,78,2,10,0.136363636363636,3
lopesda01,N,1023,1671,232,50,155,614,557,114,833,852,38,74,48,126,0.262983947119924,3
lopezal01,Y,613,1547,206,43,51,652,46,1,556,538,0,121,0,137,0.261494252873563,3
lopezja01,N,674,1527,267,19,260,864,8,19,357,969,43,6,45,172,0.287084038353074,3
lowelmi01,N,771,1619,394,7,223,952,30,14,548,817,45,1,84,170,0.278513676242904,3
lucasre01,N,155,404,61,13,3,190,2,0,124,133,0,41,0,14,0.280750521195274,2
luquedo01,N,96,237,31,10,5,90,7,4,70,114,0,65,0,1,0.227229146692234,2
luzingr01,N,880,1795,344,24,307,1128,37,31,845,1495,95,1,79,147,0.275941583397387,4
lylesp01,N,8,15,2,0,0,4,1,0,5,26,0,5,0,0,0.192307692307692,2
lynnfr01,N,1063,1960,388,43,306,1111,72,54,857,1116,77,25,86,149,0.283032490974729,12
lyonste01,Y,162,364,49,9,5,149,0,1,73,201,0,83,0,9,0.232885476647473,8
maddoga01,N,777,1802,337,62,117,754,248,92,323,781,60,25,60,99,0.284631179908387,9
maddugr01,Y,103,272,35,2,5,84,11,3,34,419,0,180,2,15,0.170961659333752,31
madlobi01,N,920,2008,348,34,163,860,174,90,605,510,121,36,69,190,0.304519259933273,2
mageesh01,N,1112,2169,425,166,83,1176,441,12,736,624,0,260,0,0,0.291493078887246,4
maglisa01,N,29,76,5,1,2,29,1,0,20,180,0,57,2,13,0.134991119005329,1
mantlmi01,Y,1677,2415,344,72,536,1509,153,38,1733,1710,126,14,47,113,0.298074549493952,15
manushe01,Y,1287,2524,491,160,110,1183,114,58,506,345,0,186,0,11,0.329762215834858,5
maranra01,Y,1255,2605,380,177,28,884,291,93,839,756,0,300,0,21,0.258483826155983,7
maricju01,Y,73,202,29,2,4,75,2,5,38,269,0,71,7,20,0.165438165438165,5
marioma01,N,602,1448,272,37,36,624,35,2,470,537,0,151,0,120,0.262985833636033,12
marisro01,N,826,1325,195,42,275,851,21,9,652,733,42,12,43,75,0.25975298960988,8
marquru01,Y,63,198,17,3,1,64,6,1,33,208,0,48,0,0,0.178861788617886,1
marshmi01,N,11,35,1,0,1,16,0,0,17,33,0,18,2,2,0.195530726256983,5
martibi02,N,425,877,137,28,64,333,34,29,188,355,8,55,23,96,0.256507750804329,1
martied01,N,1219,2247,514,15,309,1261,49,30,1283,1202,113,10,77,190,0.311520865104672,10
martipe01,N,754,1227,270,75,59,501,146,0,369,438,0,22,0,44,0.298032547971824,3
martipe02,Y,22,43,6,2,0,18,0,0,15,190,0,63,3,5,0.0990783410138249,12
martiti02,N,1009,1925,365,21,339,1271,27,20,780,1069,102,14,80,191,0.270707354802419,2
mathech01,Y,151,362,50,12,7,165,20,1,116,218,0,69,0,0,0.214582098399526,15
matheed01,Y,1509,2315,354,72,512,1453,68,39,1444,1487,107,36,58,123,0.271172543047909,4
matlajo01,N,32,57,3,0,0,23,0,0,57,217,0,41,1,7,0.129251700680272,2
matsuhi01,N,656,1253,249,12,175,760,13,9,547,689,35,0,46,106,0.282080144079244,1
matthga01,N,1083,2011,319,51,234,978,183,74,940,1125,46,19,62,179,0.281376801455156,2
mattido01,N,1007,2153,442,20,222,1099,14,9,588,444,136,13,96,191,0.307439668713409,22
maxvida01,N,302,748,79,24,6,252,7,11,370,538,49,54,23,94,0.217252396166134,1
maybejo01,N,733,1379,211,19,255,879,20,17,881,810,106,10,53,108,0.253166880851845,2
mayle01,N,959,2031,340,31,354,1244,39,35,487,1570,85,9,65,219,0.266920751741359,1
maysca01,N,113,291,32,21,5,110,1,1,66,116,0,44,0,0,0.268202764976959,3
mayswi01,Y,2062,3283,523,140,660,1903,338,103,1464,1526,192,13,91,251,0.301718592041173,32
mazerbi01,Y,769,2016,294,62,138,853,27,23,447,706,110,87,70,194,0.259961315280464,13
mcbriba01,N,548,1153,167,55,63,430,183,63,248,457,28,22,39,64,0.299247339735271,1
mccarti01,N,590,1501,242,57,97,645,61,49,548,422,119,35,64,99,0.271477663230241,1
mccorfr01,N,722,1711,334,26,128,951,27,0,399,189,0,58,0,176,0.298969072164948,6
mccovwi01,Y,1229,2211,353,46,521,1555,26,22,1345,1550,260,5,70,176,0.269732829083811,10
mcdanli01,N,19,56,11,0,3,17,0,0,8,159,0,25,0,4,0.148148148148148,2
mcdougi01,N,697,1291,187,51,112,576,45,44,559,623,8,97,27,93,0.276090675791275,3
mcdowja01,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4
mcdowsa01,N,34,119,7,2,2,36,0,1,16,306,0,56,4,6,0.15374677002584,2
mcgeewi01,N,1010,2254,350,94,79,856,352,121,448,1238,58,30,46,157,0.294679043012158,7
mcgratu01,N,14,39,7,0,1,18,0,0,10,57,0,21,1,2,0.182242990654206,1
mcgrifr01,N,1349,2490,441,24,493,1550,72,38,1305,1882,171,2,71,226,0.284343953408702,7
mcgwima01,N,1167,1626,252,6,583,1414,12,8,1317,1596,150,3,78,147,0.262809115888153,9
mcinnst01,N,872,2405,312,101,20,1063,172,59,380,196,0,383,0,0,0.307466121196625,5
mclaide01,N,32,82,5,2,1,31,1,0,25,244,0,64,4,10,0.133116883116883,8
mcmilro01,N,739,1639,253,35,68,594,41,36,665,711,47,140,39,163,0.242742890995261,3
mcnalda01,N,49,97,23,0,9,43,0,0,58,340,0,58,1,4,0.132694938440492,1
mcraeha01,N,940,2091,484,66,191,1097,109,78,648,779,69,28,85,186,0.289692435577722,4
medwijo01,Y,1198,2471,540,113,205,1383,42,0,437,551,0,44,0,203,0.323641126391618,22
mesajo01,N,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2
messean01,N,49,124,30,0,5,54,1,0,46,212,0,46,4,6,0.170096021947874,3
millafe01,N,699,1617,229,38,22,403,67,43,318,242,40,121,32,146,0.279226385771024,2
minosmi01,N,1136,1963,336,83,186,1023,205,130,814,584,23,68,57,185,0.298373613011096,5
mitchke01,N,630,1173,224,25,234,760,30,31,491,719,87,2,42,89,0.283744557329463,5
mizejo01,Y,1118,2011,367,83,359,1337,28,1,856,524,0,20,0,99,0.312121682446065,13
molitpa01,Y,1782,3319,605,114,234,1307,504,131,1094,1244,100,75,109,209,0.306322104291647,13
mondera01,N,909,1589,319,49,271,860,229,92,475,1130,50,2,37,93,0.273305813553492,3
montawi01,N,645,1604,279,25,139,802,32,42,465,751,103,10,65,162,0.274516515488619,1
montgje01,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
moonwa01,N,737,1399,212,60,142,661,89,68,644,591,56,31,35,121,0.288870534792484,2
moorejo02,N,809,1615,258,53,79,513,46,0,348,247,0,36,0,48,0.297586143357288,1
morame01,N,794,1503,283,19,171,754,93,55,520,953,18,50,49,112,0.277203983769827,2
morgajo02,Y,1650,2517,449,96,268,1133,689,162,1865,1015,76,51,96,105,0.271316158240811,17
morrija02,Y,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
moseswa01,N,1124,2138,435,110,89,679,174,81,821,457,0,55,0,58,0.290647090810223,2
mostijo01,N,618,1054,209,82,23,376,176,105,415,336,0,104,0,0,0.300541773595666,3
moyerja01,N,24,51,5,0,0,15,0,0,35,152,0,64,2,5,0.1275,5
muellbi02,N,663,1229,265,22,85,493,20,18,543,571,17,37,48,105,0.29102533743784,2
munsoth01,N,696,1558,229,32,113,701,48,50,438,571,59,21,58,160,0.291541916167665,10
murcebo01,N,972,1862,285,45,252,1043,127,75,862,841,96,18,81,124,0.27667161961367,4
murphda05,N,1197,2111,350,39,398,1266,161,68,986,1748,159,6,60,209,0.265201005025126,19
murraed02,Y,1627,3255,560,35,504,1917,110,43,1333,1516,222,2,128,315,0.287138320395201,9
musiast01,Y,1949,3630,725,177,475,1951,78,31,1599,696,127,35,53,243,0.330842143638352,34
mussimi01,N,3,9,1,0,0,5,0,0,1,9,0,1,0,0,0.173076923076923,8
myersra01,N,5,11,3,0,0,7,0,0,3,33,0,5,0,2,0.183333333333333,5
nehfar01,N,90,192,29,5,8,76,7,3,86,122,0,41,0,0,0.20983606557377,1
nenro01,N,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0.0666666666666667,1
nettlgr01,N,1193,2225,328,28,390,1314,32,36,1088,1209,94,12,90,197,0.247607389272201,6
newcodo01,N,94,238,33,3,15,108,2,1,87,147,1,17,3,17,0.271070615034169,7
newhoha01,Y,71,201,22,2,2,81,3,3,89,150,0,72,0,24,0.201201201201201,19
newsobo01,N,86,253,28,3,1,102,1,1,17,266,0,86,0,30,0.18922961854899,3
nichobi01,N,837,1484,272,60,235,948,27,1,800,828,0,20,0,61,0.267580238009376,7
niekrjo01,N,55,152,26,1,1,72,1,0,38,262,0,147,6,17,0.156217882836588,2
niekrph01,Y,80,260,42,1,7,109,0,1,17,314,0,129,12,35,0.169160702667534,7
nolanga01,N,36,73,9,4,1,32,0,0,38,211,0,56,1,8,0.137996219281664,1
nomohi01,N,22,65,14,1,4,26,0,0,13,222,0,44,1,4,0.134020618556701,1
odoulle01,N,624,1140,175,41,113,542,36,0,333,122,0,39,0,10,0.349264705882353,4
ofarrbo01,N,517,1120,201,58,51,549,35,7,547,408,0,83,0,11,0.273104120946111,4
oglivbe01,N,784,1615,277,33,235,901,87,70,560,852,105,21,69,122,0.273127008286826,2
olerujo01,N,1139,2239,500,13,255,1230,11,14,1275,1016,157,12,96,232,0.294915700737619,4
olivato01,N,870,1917,329,48,220,947,86,55,448,645,131,14,57,139,0.304237422631328,9
oliveal01,N,1189,2743,529,77,219,1326,84,64,535,756,119,17,95,254,0.303127417394187,5
oneilst01,N,448,1259,248,34,13,537,30,23,592,383,0,130,0,0,0.262565172054223,9
ordonma01,N,1076,2156,426,21,294,1236,94,50,651,852,36,3,65,242,0.308971051877329,6
otisam01,N,1092,2020,374,66,193,1007,341,93,757,1008,53,54,103,158,0.276750239758871,4
ottme01,Y,1859,2876,488,72,511,1860,89,0,1708,896,0,109,0,82,0.30414551607445,11
pafkoan01,N,844,1796,264,62,213,976,38,13,561,477,7,82,15,164,0.285441830896376,5
palmeji01,Y,52,85,9,1,3,41,1,0,16,207,0,31,1,1,0.173824130879346,15
palmera01,N,1663,3020,585,38,569,1835,97,40,1353,1348,172,15,119,232,0.28838808250573,8
parkeda01,N,1272,2712,526,75,339,1493,154,113,683,1537,170,1,86,209,0.289805513998718,15
parrila02,N,856,1782,305,27,324,1070,28,37,612,1527,62,23,58,197,0.252157917079383,11
paskedo01,N,868,1613,279,77,42,577,293,43,715,784,0,224,0,0,0.26807379092571,1
peckiro01,N,1006,1876,256,75,48,740,205,70,814,624,0,314,0,0,0.259366791096364,4
penato01,N,667,1687,298,27,107,708,80,63,455,846,72,68,38,234,0.259978425026969,5
pendlte01,N,851,1897,356,39,140,946,127,59,486,979,77,37,67,178,0.269766780432309,5
pennohe01,Y,108,232,33,4,4,103,1,0,94,172,0,111,0,0,0.191103789126853,5
pepitjo01,N,606,1315,158,35,219,721,41,32,302,526,73,14,35,124,0.257994898960173,4
perezto01,Y,1272,2732,505,79,379,1652,49,33,925,1867,150,9,106,268,0.279402740846799,4
perkicy01,N,329,933,175,35,30,409,18,34,301,221,0,95,0,0,0.258879023307436,1
perraro01,N,6,16,1,1,0,3,0,0,10,92,0,13,0,1,0.0958083832335329,2
perryga01,Y,48,141,17,0,6,47,0,0,22,369,0,113,3,20,0.131040892193309,4
perryji01,N,73,177,22,3,5,59,0,1,32,179,0,51,5,19,0.199100112485939,2
peskyjo01,N,867,1455,226,50,17,404,53,49,662,218,0,83,1,82,0.306638566912539,2
petrori01,N,653,1352,237,22,210,773,10,22,661,926,61,36,57,127,0.250834879406308,1
piazzmi01,Y,1048,2127,344,8,427,1335,17,20,759,1113,146,0,45,229,0.307770221386196,22
piercbi02,N,94,203,13,4,0,69,1,2,65,232,0,83,1,24,0.184210526315789,4
pinielo01,N,651,1705,305,41,102,766,32,41,368,541,82,35,61,209,0.290608488154082,1
pinsova01,N,1365,2757,485,127,256,1169,305,122,574,1196,69,52,78,164,0.285847589424572,1
pippwa01,N,974,1941,311,148,90,998,125,60,596,551,0,272,0,0,0.280734741105004,1
planked01,Y,130,331,39,7,3,122,13,1,71,230,0,76,0,0,0.205973864343497,4
podrejo01,N,61,145,19,1,2,50,1,2,32,108,0,43,11,14,0.190288713910761,2
portebo01,N,34,95,15,1,6,43,1,0,20,123,0,25,5,14,0.184108527131783,2
porteda02,N,765,1369,237,48,188,826,39,37,905,1025,106,18,63,102,0.247156526448817,3
posadjo01,N,900,1664,379,10,275,1065,20,21,936,1453,78,1,47,186,0.273145108338805,10
powelbo01,N,889,1776,270,11,339,1187,20,21,1001,1226,140,27,72,164,0.265828468792097,5
powervi01,N,765,1716,290,49,126,658,45,35,279,247,26,73,48,145,0.283824015878267,7
puckeki01,Y,1071,2304,414,57,207,1085,134,76,450,965,85,23,58,188,0.318056322473771,22
quiseda01,N,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.166666666666667,10
radboch01,Y,308,585,64,11,9,259,26,0,158,244,0,0,0,0,0.235223160434258,1
raderdo02,N,631,1302,245,39,155,722,37,33,528,1055,51,27,51,142,0.25106054762823,5
raineti01,Y,1571,2605,430,113,170,980,808,146,1330,966,148,39,76,142,0.293620378719567,4
ramirma02,N,1544,2574,547,20,555,1831,38,33,1329,1813,216,2,90,243,0.312227074235808,19
randowi01,N,1239,2210,316,65,54,687,271,94,1243,675,37,99,64,219,0.275629832876029,4
raschvi01,N,45,112,15,1,1,50,0,0,47,145,0,63,0,17,0.184210526315789,6
rayjo01,N,604,1502,294,36,53,594,80,49,353,329,39,48,56,126,0.289514263685428,2
reardje01,N,0,5,1,0,0,2,0,0,1,38,0,7,0,0,0.087719298245614,3
reesepe01,Y,1338,2170,330,80,126,885,232,45,1210,890,3,157,19,176,0.269297592454703,5
reisepe01,N,473,786,155,41,58,368,87,3,343,369,0,28,0,26,0.29526671675432,3
renteed01,N,1200,2327,436,29,140,923,294,108,718,1182,42,99,76,241,0.285802014247114,10
reuscri01,N,82,187,35,4,4,79,3,5,46,317,0,135,5,11,0.167713004484305,4
reynoal01,N,56,140,19,4,1,79,1,0,61,186,0,58,0,28,0.163360560093349,3
rhoderi01,N,58,181,38,0,9,75,0,1,17,114,0,47,5,20,0.23784494086728,3
riceji01,Y,1249,2452,373,79,382,1451,58,34,670,1423,77,5,94,315,0.298115501519757,10
ricesa01,Y,1514,2987,498,184,34,1078,351,143,708,275,0,213,0,0,0.322256985651095,1
richabo01,N,643,1432,196,37,34,390,73,48,262,243,20,98,30,100,0.265874489417007,13
righeda01,N,0,2,0,0,0,1,0,0,0,6,0,5,0,0,0.181818181818182,5
rijojo01,N,25,85,13,0,2,29,2,1,8,101,0,58,0,4,0.191011235955056,2
ripkeca01,Y,1647,3184,603,44,431,1695,36,39,1129,1305,107,10,127,350,0.275647130118604,29
rivermi01,N,785,1660,247,71,61,499,267,90,266,471,20,75,35,44,0.294901403446438,1
rixeyep01,Y,95,291,33,4,3,111,2,2,49,220,0,87,0,2,0.19119579500657,4
rizzuph01,Y,877,1588,239,62,38,563,149,58,651,398,1,193,2,107,0.273039889958735,10
roberda01,N,366,812,117,44,47,364,94,57,113,262,0,76,0,0,0.286925795053004,1
roberro01,Y,107,255,55,10,5,103,3,1,135,372,0,108,6,37,0.167213114754098,8
robinbr01,Y,1232,2848,482,68,268,1357,28,22,860,990,120,101,114,297,0.267317439459358,32
robinfr02,Y,1829,2943,528,72,586,1812,204,77,1420,1532,218,17,102,270,0.294123525884469,15
robinja02,Y,947,1518,273,54,137,734,197,30,740,291,7,104,9,113,0.311256920237851,10
rodriiv01,Y,1354,2844,572,51,311,1332,127,64,513,1474,67,31,76,337,0.296497080900751,29
roepr01,N,37,68,3,0,1,28,0,0,38,215,0,63,0,7,0.109677419354839,2
rogerke01,N,5,9,1,1,0,4,1,0,4,25,0,5,0,1,0.136363636363636,5
rogerst01,N,47,122,8,2,0,39,1,2,61,268,0,101,1,10,0.138479001135074,1
rojasco01,N,713,1660,254,25,54,593,74,68,396,489,30,87,59,181,0.263116183230306,1
rolensc01,N,1211,2077,517,43,316,1287,118,49,899,1410,57,1,93,150,0.280751554474182,13
rolfere01,N,942,1394,257,67,69,497,44,20,526,335,0,42,0,14,0.288792210482701,7
rommeed01,N,80,164,23,6,1,59,1,3,62,102,0,70,0,0,0.198547215496368,3
rootch01,N,86,196,46,7,11,93,1,0,44,329,0,54,0,9,0.180478821362799,3
rosepe01,N,2165,4256,746,135,160,1314,198,149,1566,1143,167,56,79,247,0.302853483242012,16
roushed01,Y,1099,2376,339,182,68,981,268,92,484,260,0,256,0,0,0.322694553850333,14
rowesc01,N,116,239,36,9,18,153,3,2,86,157,0,25,0,12,0.262926292629263,3
ruckena01,N,44,157,10,6,1,44,2,0,22,117,0,31,0,0,0.195031055900621,7
rudijo01,N,684,1468,287,39,179,810,25,15,369,870,59,65,51,129,0.264218862491001,6
ruelmu01,N,494,1242,187,29,4,534,61,59,606,238,0,143,0,0,0.275143996455472,4
ruffire01,N,207,521,98,13,36,273,1,1,97,266,0,43,0,13,0.268972638100155,8
rusieam01,Y,209,429,42,29,8,176,25,0,27,186,0,2,0,0,0.247976878612717,1
russebi01,N,796,1926,293,57,46,627,167,69,483,667,106,132,51,174,0.263186663022684,1
russeje01,N,3,11,3,0,1,10,0,0,5,33,0,7,1,1,0.139240506329114,2
