playerID,yearID,stint,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,AVG
fischha01,15719,11,170,152,10,18,1,0,0,6.0,0.0,0.0,8,56.0,0.0,0.0,11.0,0.0,2.0,0.11842105263157894
fischje01,3976,2,6,5,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.2
fischmi01,19823,10,517,941,109,207,29,6,3,68.0,24.0,13.0,92,142.0,1.0,5.0,39.0,5.0,11.0,0.2199787460148778
fischru01,9719,5,108,114,11,22,3,1,2,13.0,0.0,0.0,5,26.0,0.0,0.0,3.0,0.0,2.0,0.19298245614035087
fischto01,1986,1,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
fischwi01,11491,7,412,1099,109,301,50,15,10,115.0,20.0,0.0,90,66.0,0.0,6.0,29.0,0.0,0.0,0.27388535031847133
fishbsa01,1919,1,9,6,0,2,1,0,0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
fishe01,3769,2,11,40,7,8,2,0,0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.2
fishebo01,13407,7,503,1742,189,480,61,26,11,170.0,48.0,20.0,80,157.0,0.0,4.0,82.0,0.0,0.0,0.2755453501722158
fishebr01,13917,7,222,105,7,13,2,0,2,10.0,0.0,2.0,8,54.0,0.0,2.0,7.0,0.0,0.0,0.12380952380952381
fisheca01,6030,3,74,7,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
fishech01,14996,8,252,1155,179,273,28,10,3,141.0,10.0,11.0,12,34.0,0.0,0.0,0.0,0.0,11.0,0.23636363636363636
fishech02,3768,3,11,43,4,10,2,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.23255813953488372
fishech03,1889,1,1,2,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
fishech04,13276,9,66,178,22,38,4,2,1,22.0,1.0,0.0,13,20.0,0.0,0.0,5.0,0.0,0.0,0.21348314606741572
fishecl01,3839,2,4,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fishede01,8073,5,152,371,57,71,10,4,16,45.0,10.0,4.0,43,153.0,1.0,3.0,0.0,2.0,4.0,0.19137466307277629
fishedo01,1945,1,2,7,0,1,1,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
fisheed01,1902,1,1,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fisheed02,35401,21,690,246,11,30,5,1,0,8.0,0.0,0.0,10,97.0,0.0,0.0,19.0,0.0,6.0,0.12195121951219512
fishefr01,1964,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
fishege01,3768,3,14,53,2,5,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.09433962264150944
fishegu01,3823,2,74,213,21,54,6,3,0,12.0,6.0,0.0,7,0.0,0.0,5.0,5.0,0.0,0.0,0.2535211267605634
fisheha01,3903,2,18,18,0,5,1,0,0,1.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.2777777777777778
fisheja01,21604,11,401,594,32,74,11,0,1,31.0,1.0,1.0,38,201.0,0.0,3.0,45.0,2.0,10.0,0.12457912457912458
fishejo01,1988,1,19,26,1,6,0,0,1,2.0,0.0,0.0,3,6.0,0.0,0.0,1.0,0.0,0.0,0.23076923076923078
fishele01,1899,1,1,4,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
fishema01,1955,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fishene01,1898,1,9,26,0,3,1,0,0,0.0,1.0,0.0,0,9.0,0.0,1.0,0.0,0.0,0.0,0.11538461538461539
fishera01,19147,10,278,587,45,105,14,1,2,27.0,5.0,1.0,18,97.0,0.0,4.0,30.0,0.0,0.0,0.1788756388415673
fishere01,1910,1,23,72,5,9,2,1,0,3.0,5.0,0.0,8,16.0,0.0,1.0,3.0,0.0,0.0,0.125
fishesh01,7709,4,138,340,62,114,21,6,8,71.0,6.0,0.0,37,35.0,0.0,1.0,6.0,0.0,0.0,0.3352941176470588
fisheto01,1904,1,39,99,8,21,1,0,2,8.0,0.0,0.0,7,22.0,0.0,0.0,0.0,0.0,0.0,0.21212121212121213
fisheto02,1967,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
fishewi01,1916,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiskca01,47555,24,2499,8756,1276,2356,421,47,376,1330.0,128.0,58.0,849,1386.0,105.0,143.0,26.0,79.0,204.0,0.26907263590680675
fiskema01,1914,1,39,68,4,16,1,0,0,4.0,0.0,0.0,2,8.0,0.0,0.0,1.0,0.0,0.0,0.23529411764705882
fislewe01,11241,6,273,1335,258,414,72,14,2,188.0,15.0,8.0,15,17.0,0.0,0.0,0.0,0.0,7.0,0.3101123595505618
fistedo01,22146,12,247,105,6,16,3,0,0,4.0,0.0,0.0,3,42.0,0.0,0.0,20.0,0.0,0.0,0.1523809523809524
fittepa01,3831,2,30,39,4,3,0,0,0,1.0,0.0,0.0,4,20.0,0.0,0.0,2.0,0.0,0.0,0.07692307692307693
fitzbch01,1928,1,7,7,0,2,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857
fitzgbr01,2002,1,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
fitzgde01,1890,1,2,8,0,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
fitzged01,27354,16,807,2086,199,542,82,10,19,217.0,9.0,6.0,185,235.0,3.0,12.0,22.0,5.0,76.0,0.2598274209012464
fitzgho01,5772,3,48,140,15,36,3,0,0,14.0,2.0,4.0,8,11.0,0.0,0.0,2.0,0.0,0.0,0.2571428571428571
fitzgjo01,1890,1,11,31,1,6,0,0,0,2.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.1935483870967742
fitzgjo02,1891,1,6,14,0,1,1,0,0,1.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
fitzgjo03,1958,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fitzgma01,3813,2,11,21,3,6,1,0,0,3.0,1.0,0.0,0,1.0,0.0,0.0,2.0,0.0,0.0,0.2857142857142857
fitzgmi01,3829,2,82,170,27,49,9,0,0,12.0,7.0,0.0,17,6.0,0.0,1.0,7.0,0.0,0.0,0.28823529411764703
fitzgmi02,19875,10,848,2316,220,545,95,9,48,293.0,31.0,20.0,292,432.0,42.0,9.0,28.0,22.0,65.0,0.23531951640759932
fitzgmi03,1988,1,13,46,4,9,1,0,0,1.0,0.0,0.0,0,9.0,0.0,1.0,0.0,0.0,0.0,0.1956521739130435
fitzgra01,1931,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fitzgwa01,3783,2,37,123,16,21,3,2,1,11.0,3.0,0.0,14,45.0,0.0,2.0,0.0,0.0,0.0,0.17073170731707318
fitzkpa01,1924,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fitzmal01,21713,12,293,99,12,24,5,0,0,8.0,0.0,0.0,7,29.0,0.0,0.0,2.0,1.0,1.0,0.24242424242424243
fitzmsh01,1966,1,9,13,2,2,0,0,0,0.0,1.0,0.0,2,6.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385
fitzped01,5748,3,251,697,91,158,35,7,1,59.0,22.0,8.0,70,84.0,0.0,24.0,34.0,0.0,0.0,0.2266857962697274
fitzsfr01,38683,21,513,1155,112,231,35,7,14,103.0,0.0,0.0,36,177.0,0.0,13.0,58.0,0.0,15.0,0.2
fitzsto01,1919,1,4,4,1,0,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0
flackma01,24956,14,1411,5252,783,1461,212,72,35,391.0,200.0,71.0,474,253.0,0.0,32.0,147.0,0.0,0.0,0.27817974105102816
flagewa01,3890,3,70,220,26,53,5,1,2,21.0,1.0,0.0,25,20.0,0.0,1.0,1.0,0.0,3.0,0.2409090909090909
flagsir01,30792,20,1218,4139,644,1202,262,50,40,450.0,71.0,58.0,467,288.0,0.0,53.0,132.0,0.0,0.0,0.29040831118627686
flaheja01,6054,3,75,106,6,17,3,0,0,4.0,1.0,1.0,4,39.0,0.0,0.0,13.0,1.0,0.0,0.16037735849056603
flahejo01,29975,16,1047,3372,319,849,176,3,80,395.0,10.0,19.0,175,514.0,15.0,19.0,41.0,33.0,97.0,0.251779359430605
flahema01,1881,1,1,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
flahepa01,1894,1,39,150,15,43,5,3,0,15.0,2.0,0.0,9,7.0,0.0,1.0,1.0,0.0,0.0,0.2866666666666667
flahepa02,19051,11,235,624,53,123,19,13,6,70.0,9.0,0.0,40,129.0,0.0,1.0,14.0,0.0,0.0,0.1971153846153846
flahery01,16124,8,547,1324,152,284,52,5,37,142.0,10.0,2.0,112,360.0,12.0,19.0,12.0,6.0,23.0,0.21450151057401812
flairal01,1941,1,10,30,3,6,2,1,0,2.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.2
flanach01,1913,1,4,3,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flanaed01,3776,2,42,168,23,42,12,3,1,18.0,4.0,0.0,10,22.0,0.0,1.0,0.0,0.0,0.0,0.25
flanami01,37690,20,529,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
flanast01,1905,1,7,25,7,7,1,1,0,3.0,3.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.28
flandyo01,6045,3,37,33,1,4,0,0,0,2.0,0.0,0.0,1,16.0,0.0,0.0,6.0,0.0,0.0,0.12121212121212122
flanira01,1946,1,3,2,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5
flanito01,3912,2,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
flannjo01,1977,1,7,2,1,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
flannti01,21824,11,972,2473,255,631,77,25,9,209.0,22.0,22.0,277,293.0,35.0,32.0,32.0,24.0,43.0,0.25515568135867367
flaskro01,1927,1,26,95,12,21,5,0,0,6.0,0.0,0.0,3,8.0,0.0,2.0,3.0,0.0,0.0,0.22105263157894736
flateja01,1908,1,5,15,1,2,0,1,0,3.0,0.0,0.0,0,7.0,0.0,0.0,1.0,0.0,0.0,0.13333333333333333
flavijo01,1964,1,5,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fleetfr01,11240,7,88,372,53,85,6,0,0,37.0,2.0,2.0,3,7.0,0.0,0.0,0.0,0.0,2.0,0.22849462365591397
fleitan01,1948,1,15,13,1,1,0,0,0,1.0,0.0,2.0,3,5.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
flemibi01,11656,6,124,125,8,13,3,0,0,7.0,0.0,0.0,3,23.0,0.0,0.0,7.0,0.0,4.0,0.104
flemida01,11960,7,116,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
flemile01,13609,7,434,1330,168,369,69,15,29,199.0,7.0,8.0,226,152.0,0.0,10.0,6.0,0.0,31.0,0.2774436090225564
flemito01,5705,3,30,99,11,22,1,1,0,6.0,1.0,0.0,2,11.0,0.0,0.0,4.0,0.0,0.0,0.2222222222222222
flenehu01,5986,3,29,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
fletcar01,26816,15,1533,5541,684,1534,238,77,32,675.0,160.0,28.0,203,355.0,0.0,141.0,154.0,0.0,0.0,0.27684533477711604
fletcda01,29927,16,1245,3902,377,1048,214,8,124,583.0,2.0,6.0,255,399.0,31.0,49.0,13.0,51.0,122.0,0.2685802152742183
fletcda02,4037,2,234,880,118,251,48,6,7,74.0,11.0,3.0,70,98.0,2.0,3.0,4.0,3.0,15.0,0.2852272727272727
fletcel01,25230,14,1415,4879,723,1323,228,58,79,616.0,32.0,0.0,851,495.0,0.0,42.0,54.0,0.0,97.0,0.27116212338593976
fletcfr01,1914,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fletcge01,1872,1,2,8,1,2,0,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25
fletcpa01,5984,3,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
fletcsa01,3821,2,3,7,0,2,0,0,0,2.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857
fletcsc01,31809,17,1612,5258,688,1376,243,38,34,510.0,99.0,58.0,514,541.0,13.0,57.0,111.0,36.0,109.0,0.2616964625332826
fletcto01,1962,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
fletcva01,1955,1,9,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
flexech01,6054,3,27,15,0,3,1,0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,1.0,0.0,0.0,0.2
flickel01,26654,15,1483,5597,950,1752,268,164,48,756.0,330.0,0.0,597,567.0,0.0,99.0,121.0,0.0,0.0,0.3130248347328926
flickle01,3887,2,20,40,3,7,0,0,0,2.0,1.0,0.0,1,2.0,0.0,0.0,0.0,0.0,3.0,0.175
flinndo01,1917,1,14,37,1,11,1,1,0,1.0,1.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.2972972972972973
flinnjo01,7919,4,42,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
flintsi01,24477,13,760,2913,380,687,129,34,21,295.0,12.0,0.0,54,471.0,0.0,1.0,0.0,0.0,0.0,0.23583934088568487
flitchi01,1942,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
flohrmo01,1934,1,15,12,1,4,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
floodcu01,29446,15,1759,6357,851,1861,271,44,85,636.0,88.0,73.0,444,609.0,22.0,52.0,72.0,33.0,117.0,0.29274815164385715
floodti01,5704,3,231,816,70,190,26,6,3,86.0,23.0,0.0,42,102.0,0.0,12.0,36.0,0.0,0.0,0.23284313725490197
florake01,5981,4,29,84,14,17,3,0,2,7.0,2.0,0.0,5,28.0,0.0,0.0,3.0,0.0,1.0,0.20238095238095238
floredo01,1995,1,14,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
floregi01,5934,3,185,464,58,121,20,6,2,37.0,15.0,10.0,34,61.0,2.0,2.0,10.0,1.0,14.0,0.2607758620689655
floreje01,13617,7,176,304,18,55,7,2,0,22.0,0.0,0.0,19,46.0,0.0,2.0,25.0,0.0,7.0,0.18092105263157895
floreje02,10047,5,311,937,84,226,48,4,23,127.0,1.0,4.0,58,238.0,7.0,8.0,3.0,8.0,20.0,0.24119530416221985
florejo01,4006,2,16,7,2,1,0,0,0,0.0,1.0,1.0,2,2.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285
floreke01,4031,2,8,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
florepa01,1926,1,76,188,19,43,4,3,2,14.0,2.0,0.0,23,12.0,0.0,3.0,2.0,0.0,0.0,0.22872340425531915
florera01,20063,12,350,8,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
florera02,6048,3,119,289,21,59,9,0,2,20.0,3.0,0.0,31,63.0,3.0,2.0,4.0,5.0,11.0,0.2041522491349481
florero01,6018,3,53,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
florewi01,14112,7,670,2131,245,572,114,2,77,290.0,3.0,3.0,120,292.0,6.0,19.0,3.0,23.0,59.0,0.2684185828249648
floribr01,19975,12,261,9,0,1,0,0,0,0.0,0.0,0.0,2,5.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111
floripe01,16116,8,321,788,96,166,35,7,12,73.0,26.0,10.0,63,243.0,1.0,2.0,11.0,3.0,13.0,0.21065989847715735
florody01,10088,6,119,10,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
flowebe01,11726,8,76,36,0,4,2,0,0,1.0,0.0,0.0,1,15.0,0.0,0.0,1.0,0.0,2.0,0.1111111111111111
flowedi01,3743,2,24,120,40,37,5,4,0,22.0,8.0,2.0,6,2.0,0.0,0.0,0.0,0.0,0.0,0.30833333333333335
floweja01,21224,12,583,1693,229,433,75,18,16,201.0,58.0,2.0,190,139.0,0.0,6.0,57.0,0.0,5.0,0.25575900767867693
flowety01,22154,11,780,2387,262,567,105,5,85,296.0,2.0,6.0,219,818.0,6.0,72.0,4.0,14.0,55.0,0.2375366568914956
flowewe01,3884,2,14,10,1,4,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
floydbo01,15767,9,214,425,41,93,18,1,0,26.0,2.0,2.0,28,99.0,1.0,0.0,5.0,5.0,11.0,0.2188235294117647
floydbu01,1944,1,3,9,1,4,1,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
floydcl01,38021,22,1621,5319,824,1479,340,23,233,865.0,148.0,43.0,601,1064.0,87.0,91.0,4.0,48.0,85.0,0.27805978567399886
floydga01,26130,13,243,75,0,5,0,0,0,0.0,0.0,0.0,2,43.0,0.0,0.0,4.0,0.0,0.0,0.06666666666666667
fluhrjo01,1915,1,6,6,0,2,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
flynnbr01,12097,6,102,8,0,2,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.25
flynnca01,5686,4,9,15,1,4,0,0,1,3.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
flynncl01,3743,2,38,182,47,57,7,1,0,29.0,3.0,3.0,4,2.0,0.0,0.0,0.0,0.0,1.0,0.3131868131868132
flynndo01,27724,17,1308,3853,288,918,115,39,7,284.0,20.0,20.0,151,320.0,58.0,1.0,60.0,20.0,95.0,0.23825590449000777
flynned01,1887,1,7,27,0,5,1,0,0,4.0,3.0,0.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517
flynnge01,1896,1,29,106,15,27,1,2,0,4.0,12.0,0.0,11,9.0,0.0,2.0,3.0,0.0,0.0,0.25471698113207547
flynnjo01,3768,3,61,240,42,59,11,4,4,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.24583333333333332
flynnjo02,3773,2,58,205,40,41,6,2,4,19.0,9.0,0.0,18,45.0,0.0,0.0,0.0,0.0,0.0,0.2
flynnjo03,5733,3,149,462,46,115,14,4,6,60.0,8.0,0.0,46,55.0,0.0,2.0,20.0,0.0,0.0,0.24891774891774893
flynnmi01,1891,1,1,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
flythst01,1936,1,17,15,4,4,0,0,0,0.0,0.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
fodgege01,1958,1,16,7,1,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
fogarji01,13209,7,751,2880,508,709,110,55,20,320.0,325.0,0.0,351,327.0,0.0,33.0,0.0,0.0,0.0,0.24618055555555557
fogarjo01,1885,1,2,8,1,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.125
foggjo01,18045,9,247,335,21,40,4,0,0,11.0,1.0,0.0,13,113.0,0.0,1.0,55.0,0.0,2.0,0.11940298507462686
fohlle01,3805,2,5,17,3,5,1,1,0,3.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.29411764705882354
foileha01,31340,22,608,1455,171,353,59,10,46,166.0,3.0,7.0,170,295.0,31.0,2.0,19.0,9.0,31.0,0.24261168384879725
foleycu01,9405,5,305,1305,192,373,57,12,6,128.0,0.0,0.0,34,83.0,0.0,0.0,0.0,0.0,0.0,0.285823754789272
foleyjo01,1885,1,1,2,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foleyma01,9903,5,203,419,37,94,10,0,12,51.0,0.0,1.0,41,61.0,6.0,3.0,5.0,9.0,6.0,0.2243436754176611
foleyra01,1928,1,2,1,1,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
foleyto01,1871,1,18,84,18,22,3,1,0,13.0,1.0,4.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.2619047619047619
foleyto02,29828,17,1108,2708,248,661,134,20,32,263.0,32.0,29.0,232,387.0,48.0,7.0,17.0,24.0,49.0,0.24409158050221566
foleywi01,13150,7,253,982,112,224,23,10,0,76.0,0.0,0.0,20,62.0,0.0,0.0,0.0,0.0,0.0,0.22810590631364563
foliti01,35596,20,1696,6047,576,1515,241,20,25,501.0,81.0,55.0,265,399.0,29.0,35.0,169.0,57.0,119.0,0.25053745659004467
folkeri01,13817,7,195,77,3,11,1,0,0,5.0,0.0,0.0,4,28.0,0.0,0.0,7.0,1.0,1.0,0.14285714285714285
foltymi01,12099,6,137,199,8,14,3,0,0,9.0,0.0,0.0,1,125.0,0.0,0.0,24.0,1.0,2.0,0.07035175879396985
fondyde01,17593,10,967,3502,437,1000,144,47,69,373.0,84.0,53.0,203,526.0,11.0,7.0,24.0,23.0,52.0,0.2855511136493432
fonsele01,25056,14,937,3404,518,1075,203,50,31,485.0,64.0,36.0,186,199.0,0.0,23.0,111.0,0.0,0.0,0.31580493537015275
fontano01,4035,2,20,31,2,2,0,0,2,2.0,1.0,1.0,4,14.0,0.0,0.0,0.0,0.0,1.0,0.06451612903225806
fontejo01,1998,1,8,10,1,0,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
fontemi01,16072,9,582,1413,175,374,86,13,27,163.0,17.0,11.0,140,289.0,11.0,11.0,7.0,15.0,21.0,0.2646850672328379
fontera01,9924,6,145,48,3,3,0,0,0,0.0,0.0,0.0,0,24.0,0.0,0.0,4.0,0.0,1.0,0.0625
fontwi01,18153,15,75,3,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,3.0,0.0,0.0,0.3333333333333333
fonvich01,11979,8,226,546,80,133,10,2,0,31.0,30.0,10.0,45,77.0,2.0,1.0,10.0,0.0,4.0,0.24358974358974358
foorji01,5916,3,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
footeba01,23733,14,687,2127,191,489,103,10,57,230.0,10.0,6.0,136,287.0,29.0,10.0,10.0,17.0,73.0,0.229901269393512
foppeje01,6012,3,27,37,3,3,1,1,0,1.0,0.0,0.0,0,19.0,0.0,1.0,0.0,0.0,1.0,0.08108108108108109
foranji01,1871,1,19,89,21,31,1,3,1,18.0,1.0,0.0,2,1.0,0.0,0.0,0.0,0.0,2.0,0.34831460674157305
forbepj01,3999,2,12,17,1,3,0,0,0,3.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413
forceda01,31926,19,1029,4250,653,1059,143,27,1,376.0,35.0,5.0,156,268.0,0.0,0.0,0.0,0.0,8.0,0.2491764705882353
fordbe01,6002,3,31,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
fordbi01,1936,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
fordcu01,11925,6,406,742,88,182,37,8,7,89.0,36.0,17.0,66,126.0,3.0,2.0,3.0,9.0,15.0,0.24528301886792453
fordda01,21780,11,1153,4163,598,1123,214,38,121,566.0,61.0,37.0,303,722.0,19.0,47.0,31.0,38.0,121.0,0.2697573865001201
fordda02,7918,4,51,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
fordda03,4021,2,33,14,8,4,0,0,0,0.0,9.0,6.0,1,5.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857
forded01,1884,1,2,5,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fordge01,1905,1,7,10,0,0,0,0,0,0.0,0.0,0.0,2,4.0,0.0,0.0,1.0,0.0,0.0,0.0
fordge02,3874,2,5,6,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
fordho01,30822,17,1446,4833,484,1269,200,55,16,494.0,21.0,28.0,351,354.0,0.0,24.0,177.0,0.0,4.0,0.26256983240223464
fordhto01,3995,2,36,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fordle01,12037,6,519,1585,235,425,83,10,35,176.0,48.0,10.0,154,249.0,5.0,37.0,7.0,12.0,37.0,0.26813880126182965
fordma01,2003,1,25,7,0,1,1,0,0,1.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
fordmi01,2019,1,50,143,30,37,7,0,12,25.0,0.0,0.0,17,28.0,2.0,3.0,0.0,0.0,0.0,0.25874125874125875
fordru01,13384,7,204,506,55,106,17,8,1,37.0,14.0,0.0,34,99.0,0.0,2.0,26.0,0.0,0.0,0.20948616600790515
fordte01,7886,4,240,711,66,156,26,2,17,68.0,7.0,5.0,51,134.0,2.0,3.0,9.0,7.0,12.0,0.21940928270042195
fordto01,3780,3,11,31,1,1,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903
fordwe01,1973,1,4,5,0,2,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
fordwh01,31350,16,500,1023,91,177,19,0,3,69.0,3.0,2.0,113,224.0,0.0,3.0,65.0,4.0,10.0,0.17302052785923755
fordybr01,21995,12,623,1807,172,467,103,4,41,188.0,8.0,6.0,119,295.0,6.0,17.0,19.0,11.0,36.0,0.2584394023242944
forembr01,5687,4,32,76,8,8,0,0,0,6.0,2.0,0.0,15,23.0,0.0,0.0,1.0,0.0,0.0,0.10526315789473684
foremfr01,28386,19,243,754,104,169,23,15,9,73.0,18.0,0.0,62,116.0,0.0,9.0,7.0,0.0,0.0,0.22413793103448276
