playerID,yearID,stint,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
aardsda01,18084,9,331,0.0,1011.0,11,29,3.0,2,0.0,0.0,0.0,0.0,0.0
aaronha01,70739,36,3020,2977.0,78414.0,7436,429,144.0,218,0.0,0.0,0.0,0.0,0.0
aaronto01,35389,18,387,206.0,6472.0,1317,113,22.0,124,0.0,0.0,0.0,0.0,0.0
aasedo01,25786,13,448,91.0,3328.0,67,135,13.0,10,0.0,0.0,0.0,0.0,0.0
abadan01,6007,3,9,4.0,138.0,37,1,1.0,3,0.0,0.0,0.0,0.0,0.0
abadfe01,20143,11,384,6.0,992.0,7,37,2.0,2,0.0,0.0,0.0,0.0,0.0
abadijo01,3750,3,12,0.0,312.0,129,3,13.0,1,0.0,0.0,0.0,0.0,0.0
abbated01,32383,19,830,664.0,21696.0,1873,2368,315.0,247,0.0,0.0,0.0,0.0,0.0
abbeybe01,11365,7,79,0.0,1704.0,17,134,22.0,4,0.0,0.0,0.0,0.0,0.0
abbeych01,11371,6,452,0.0,11781.0,920,92,100.0,19,0.0,0.0,0.0,0.0,0.0
abbotda01,1890,1,3,0.0,39.0,3,4,0.0,0,0.0,0.0,0.0,0.0,0.0
abbotfr01,11424,6,153,75.0,3900.0,768,185,40.0,26,23.0,0.0,124.0,119.0,0.0
abbotgl01,23743,13,248,206.0,3858.0,113,187,17.0,12,0.0,0.0,0.0,0.0,0.0
abbotje01,9995,5,185,140.0,3688.0,299,2,8.0,0,0.0,0.0,0.0,0.0,0.0
abbotji01,21932,12,263,254.0,5022.0,72,300,9.0,16,0.0,0.0,0.0,0.0,0.0
abbotku01,57928,33,616,504.0,13474.0,938,1262,79.0,275,0.0,0.0,0.0,0.0,0.0
abbotky01,7974,4,57,22.0,556.0,6,25,1.0,0,0.0,0.0,0.0,0.0,0.0
abbotod01,1910,1,21,20.0,513.0,52,2,1.0,2,0.0,0.0,0.0,0.0,0.0
abbotpa01,23977,13,162,112.0,2162.0,61,76,6.0,8,0.0,0.0,0.0,0.0,0.0
aberal01,15635,10,168,19.0,924.0,23,79,6.0,6,0.0,0.0,0.0,0.0,0.0
abercda01,1871,1,1,1.0,24.0,1,3,2.0,0,0.0,0.0,0.0,0.0,0.0
abercre01,6021,3,134,96.0,2624.0,272,7,6.0,2,0.0,0.0,0.0,0.0,0.0
abernbi01,1952,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
abernbr01,12019,7,228,217.0,5782.0,445,590,22.0,154,0.0,0.0,0.0,0.0,0.0
abernte01,5829,3,7,0.0,0.0,3,4,1.0,0,0.0,0.0,0.0,0.0,0.0
abernte02,33409,21,681,34.0,3438.0,92,304,21.0,16,0.0,0.0,0.0,0.0,0.0
abernwo01,3893,2,16,0.0,0.0,1,6,0.0,0,0.0,0.0,0.0,0.0,0.0
aberscl01,5844,3,49,0.0,0.0,76,8,8.0,2,0.0,0.0,0.0,0.0,0.0
ablesha01,5725,3,14,6.0,183.0,1,12,2.0,0,0.0,0.0,0.0,0.0,0.0
abnersh01,13928,8,333,199.0,5979.0,566,10,4.0,3,0.0,0.0,0.0,0.0,0.0
abramca01,21481,13,445,208.0,5500.0,850,33,21.0,7,0.0,0.0,0.0,0.0,0.0
abramge01,1923,1,3,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0
abregjo01,1985,1,6,5.0,72.0,1,6,1.0,0,0.0,0.0,0.0,0.0,0.0
abreubo01,40100,22,2138,2088.0,54870.0,3952,136,73.0,24,0.0,0.0,0.0,0.0,0.0
abreubr01,2019,1,7,0.0,26.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0
abreujo01,3884,2,8,0.0,0.0,9,15,1.0,1,0.0,0.0,0.0,0.0,0.0
abreujo02,12099,6,754,753.0,19891.0,6215,438,51.0,675,0.0,0.0,0.0,0.0,0.0
abreuju01,2011,1,7,0.0,20.0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
abreuto01,32172,16,168,120.0,3375.0,164,327,19.0,66,0.0,0.0,0.0,0.0,0.0
abreuwi01,8031,5,38,0.0,133.0,3,2,0.0,0,0.0,0.0,0.0,0.0,0.0
abstebi01,7631,4,163,163.0,4425.0,1685,93,41.0,83,0.0,0.0,0.0,0.0,0.0
accarje01,20086,12,262,0.0,854.0,13,35,1.0,5,0.0,0.0,0.0,0.0,0.0
aceveal01,14077,7,204,15.0,1141.0,24,38,6.0,5,0.0,0.0,0.0,0.0,0.0
acevejo01,10015,5,104,59.0,1105.0,19,39,0.0,3,0.0,0.0,0.0,0.0,0.0
aceveju01,19999,12,367,34.0,1710.0,42,68,8.0,1,0.0,0.0,0.0,0.0,0.0
achteaj01,6045,3,45,0.0,186.0,3,5,1.0,0,0.0,0.0,0.0,0.0,0.0
ackerji01,23850,14,467,32.0,2713.0,73,161,2.0,11,0.0,0.0,0.0,0.0,0.0
ackerto01,7830,4,153,23.0,1141.0,19,49,1.0,1,0.0,0.0,0.0,0.0,0.0
ackledu01,32222,19,610,545.0,14709.0,1144,805,18.0,190,0.0,0.0,0.0,0.0,0.0
acklefr01,3927,2,5,4.0,58.0,0,6,0.0,0,0.0,0.0,0.0,0.0,0.0
acostcy01,7894,4,107,0.0,559.0,6,21,4.0,3,0.0,0.0,0.0,0.0,0.0
acosted01,5913,3,57,8.0,414.0,10,13,1.0,1,0.0,0.0,0.0,0.0,0.0
acostjo01,5763,3,55,0.0,0.0,5,38,1.0,0,0.0,0.0,0.0,0.0,0.0
acostma01,12057,6,233,0.0,744.0,19,37,4.0,6,0.0,0.0,0.0,0.0,0.0
acostme01,9576,6,136,0.0,0.0,191,18,15.0,5,0.0,0.0,0.0,0.0,0.0
acrema01,7982,4,114,0.0,381.0,5,9,1.0,0,0.0,0.0,0.0,0.0,0.0
acunaro01,4037,2,264,261.0,6900.0,509,13,8.0,1,0.0,0.0,0.0,0.0,0.0
adairje01,56970,34,1167,1053.0,28316.0,2380,2878,103.0,618,0.0,0.0,0.0,0.0,0.0
adairji01,1931,1,18,0.0,0.0,37,55,5.0,9,0.0,0.0,0.0,0.0,0.0
adamecr01,24195,12,101,64.0,1837.0,105,200,8.0,39,0.0,0.0,0.0,0.0,0.0
adamewi01,6055,3,237,225.0,6061.0,249,580,31.0,112,0.0,0.0,0.0,0.0,0.0
adamja01,4037,2,54,0.0,162.0,3,4,1.0,1,0.0,0.0,0.0,0.0,0.0
adamsac01,11661,6,302,0.0,0.0,14,108,5.0,7,0.0,0.0,0.0,0.0,0.0
adamsau01,10083,6,68,0.0,226.0,2,9,1.0,0,0.0,0.0,0.0,0.0,0.0
adamsau02,8073,5,38,2.0,114.0,3,1,1.0,1,0.0,0.0,0.0,0.0,0.0
adamsba01,36411,19,482,46.0,1203.0,58,648,17.0,17,0.0,0.0,0.0,0.0,0.0
adamsbe01,21069,11,251,3.0,93.0,802,257,34.0,32,25.0,0.0,5.0,10.0,0.0
adamsbo01,1925,1,2,0.0,0.0,0,5,0.0,0,0.0,0.0,0.0,0.0,0.0
adamsbo02,3863,2,5,0.0,0.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0
adamsbo03,56624,31,1066,234.0,6022.0,1748,2262,158.0,371,0.0,0.0,0.0,0.0,0.0
adamsbo04,3954,2,3,3.0,81.0,26,1,0.0,1,0.0,0.0,1.0,0.0,0.0
adamsbu01,13613,9,527,0.0,0.0,1339,35,29.0,8,0.0,0.0,0.0,0.0,0.0
adamsch01,4037,2,16,1.0,99.0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0
adamsda01,3829,2,47,0.0,0.0,14,47,3.0,1,0.0,0.0,0.0,0.0,0.0
adamsda02,6039,3,44,38.0,1020.0,56,76,1.0,12,0.0,0.0,0.0,0.0,0.0
adamsdi01,3894,2,27,0.0,0.0,171,17,1.0,19,0.0,0.0,0.0,0.0,0.0
adamsdo01,1969,1,4,3.0,78.0,9,2,0.0,0,1.0,0.0,0.0,0.0,0.0
adamsge01,3758,2,4,0.0,99.0,21,0,4.0,0,0.0,0.0,0.0,0.0,0.0
adamsgl01,11865,6,145,115.0,2661.0,183,6,8.0,1,0.0,0.0,0.0,0.0,0.0
adamshe01,5847,3,85,0.0,0.0,212,7,5.0,1,0.0,0.0,0.0,0.0,0.0
adamsji01,1890,1,1,0.0,21.0,4,1,0.0,0,1.0,0.0,2.0,1.0,0.0
adamsjo01,1902,1,1,0.0,12.0,1,3,0.0,2,0.0,0.0,0.0,0.0,0.0
adamsjo02,5991,3,44,11.0,331.0,9,15,3.0,0,0.0,0.0,0.0,0.0,0.0
adamska01,3829,2,30,0.0,0.0,2,33,3.0,0,0.0,0.0,0.0,0.0,0.0
adamsla01,6049,3,51,15.0,625.0,60,1,2.0,0,0.0,0.0,0.0,0.0,0.0
adamsma01,26211,16,602,543.0,14235.0,4298,361,39.0,402,0.0,0.0,0.0,0.0,0.0
adamsmi01,5904,3,11,4.0,76.0,2,3,0.0,0,0.0,0.0,0.0,0.0,0.0
adamsmi02,15806,8,44,27.0,763.0,57,8,1.0,2,0.0,0.0,0.0,0.0,0.0
adamsmi03,22103,12,408,0.0,1222.0,32,43,1.0,4,0.0,0.0,0.0,0.0,0.0
adamsre01,1946,1,8,0.0,0.0,0,5,1.0,1,0.0,0.0,0.0,0.0,0.0
adamsri01,1905,1,11,6.0,189.0,4,20,2.0,0,0.0,0.0,0.0,0.0,0.0
adamsri02,13886,7,113,67.0,1978.0,99,254,14.0,46,0.0,0.0,0.0,0.0,0.0
adamsru01,14044,7,262,225.0,6078.0,331,573,46.0,113,0.0,0.0,0.0,0.0,0.0
adamsry01,2011,1,26,24.0,639.0,47,62,2.0,16,0.0,0.0,0.0,0.0,0.0
adamssp01,61709,34,1384,0.0,0.0,2287,3748,230.0,597,0.0,0.0,0.0,0.0,0.0
adamssp02,17327,9,130,0.0,0.0,225,263,34.0,46,0.0,0.0,0.0,0.0,0.0
adamste01,24004,13,574,41.0,2608.0,87,130,14.0,6,0.0,0.0,0.0,0.0,0.0
adamswi01,9576,5,65,0.0,0.0,9,71,3.0,2,0.0,0.0,0.0,0.0,0.0
adamswi02,3993,2,25,24.0,404.0,7,16,0.0,0,0.0,0.0,0.0,0.0,0.0
adcocjo01,41105,21,1811,1299.0,32684.0,13678,900,102.0,1234,0.0,0.0,0.0,0.0,0.0
adcocna01,8052,4,56,5.0,369.0,10,16,3.0,0,0.0,0.0,0.0,0.0,0.0
addisbo01,7806,4,135,0.0,0.0,281,10,4.0,4,0.0,0.0,0.0,0.0,0.0
adducji01,13906,7,42,21.0,682.0,137,13,1.0,6,0.0,0.0,0.0,0.0,0.0
adducji02,14108,7,118,97.0,2545.0,501,18,8.0,25,0.0,0.0,0.0,0.0,0.0
addybo01,20613,12,276,75.0,7392.0,478,306,207.0,21,0.0,0.0,0.0,0.0,0.0
adenhni01,4017,2,4,4.0,54.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0
aderhmo01,15540,10,57,0.0,0.0,125,26,14.0,5,0.0,0.0,0.0,0.0,0.0
adkinde01,5834,3,38,0.0,0.0,9,18,2.0,1,0.0,0.0,0.0,0.0,0.0
adkindi01,1942,1,3,0.0,0.0,2,5,1.0,1,0.0,0.0,0.0,0.0,0.0
adkindo01,3805,2,6,0.0,81.0,0,7,0.0,0,0.0,0.0,0.0,0.0,0.0
adkingr01,3857,2,67,0.0,0.0,19,88,5.0,2,0.0,0.0,0.0,0.0,0.0
adkinhe01,1895,1,1,0.0,30.0,2,0,1.0,0,0.0,0.0,0.0,0.0,0.0
adkinjo01,12033,6,119,0.0,416.0,7,23,2.0,3,0.0,0.0,0.0,0.0,0.0
adkinst01,1990,1,5,5.0,72.0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0
adlemti01,4033,2,43,33.0,576.0,21,19,0.0,1,0.0,0.0,0.0,0.0,0.0
adlesda01,11793,6,90,65.0,1840.0,453,26,4.0,2,8.0,19.0,37.0,16.0,0.0
adriaeh01,54452,27,373,256.0,7293.0,445,628,28.0,133,0.0,0.0,0.0,0.0,0.0
afenitr01,7960,4,41,20.0,613.0,123,5,1.0,3,6.0,0.0,17.0,3.0,0.0
affelje01,30125,16,774,42.0,2778.0,45,184,13.0,13,0.0,0.0,0.0,0.0,0.0
agbaybe01,12002,7,333,289.0,7109.0,482,8,13.0,0,0.0,0.0,0.0,0.0,0.0
ageeto01,25583,14,1073,962.0,26463.0,2371,53,61.0,18,0.0,0.0,0.0,0.0,0.0
agganha01,3909,2,139,129.0,3568.0,1272,103,15.0,116,0.0,0.0,0.0,0.0,0.0
aglerjo01,15315,11,217,0.0,0.0,1457,111,31.0,91,0.0,0.0,0.0,0.0,0.0
agnewsa01,13412,7,551,0.0,0.0,2034,773,132.0,67,62.0,0.0,0.0,0.0,0.0
agostju01,29809,17,543,2.0,1879.0,58,158,14.0,13,0.0,0.0,0.0,0.0,0.0
agrazda01,2019,1,15,14.0,220.0,5,6,1.0,1,0.0,0.0,0.0,0.0,0.0
aguaylu01,59553,33,503,268.0,8181.0,483,867,54.0,148,0.0,0.0,0.0,0.0,0.0
aguilch01,8023,4,99,39.0,1323.0,103,5,2.0,0,0.0,0.0,0.0,0.0,0.0
aguilje01,22186,12,316,252.0,6835.0,1969,182,16.0,213,0.0,0.0,0.0,0.0,0.0
aguilri01,37863,22,732,89.0,3874.0,99,177,5.0,9,0.0,0.0,0.0,0.0,0.0
aguirha01,31400,16,447,149.0,4124.0,48,167,28.0,6,0.0,0.0,0.0,0.0,0.0
ahearch01,1880,1,1,0.0,33.0,2,5,2.0,0,7.0,0.0,0.0,0.0,0.0
ahearpa01,1995,1,4,3.0,30.0,3,1,0.0,0,0.0,0.0,0.0,0.0,0.0
ahmedni01,14113,7,591,545.0,14800.0,744,1670,52.0,364,0.0,0.0,0.0,0.0,0.0
aikenwi01,13866,7,547,532.0,13403.0,4425,300,42.0,430,0.0,0.0,0.0,0.0,0.0
aingeda01,15843,8,208,188.0,4973.0,355,419,24.0,90,0.0,0.0,0.0,0.0,0.0
ainsmed01,38353,23,996,27.0,750.0,4410,1088,193.0,96,110.0,0.0,43.0,33.0,0.0
ainswku01,10013,6,29,22.0,380.0,8,16,0.0,1,0.0,0.0,0.0,0.0,0.0
aitchra01,5740,3,34,0.0,0.0,9,42,7.0,0,0.0,0.0,0.0,0.0,0.0
aitonge01,1912,1,7,0.0,0.0,10,1,1.0,0,0.0,0.0,0.0,0.0,0.0
akejo01,5652,3,13,0.0,339.0,10,15,10.0,2,0.0,0.0,0.0,0.0,0.0
akerfda01,9943,5,125,13.0,701.0,5,40,3.0,1,0.0,0.0,0.0,0.0,0.0
akerja01,27574,17,495,0.0,2240.0,65,167,8.0,20,0.0,0.0,0.0,0.0,0.0
akersbi01,15447,8,152,0.0,0.0,235,329,41.0,68,0.0,0.0,0.0,0.0,0.0
akersje01,1912,1,5,0.0,0.0,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0
alanirj01,4038,3,12,0.0,47.0,2,2,1.0,0,0.0,0.0,0.0,0.0,0.0
albagi01,1988,1,3,0.0,10.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
albaljo01,10046,5,66,0.0,230.0,1,10,0.0,0,0.0,0.0,0.0,0.0,0.0
albanjo01,1958,1,6,0.0,18.0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0
alberan01,8061,4,26,18.0,362.0,6,17,0.0,2,0.0,0.0,0.0,0.0,0.0
albercy01,1910,1,4,3.0,84.0,1,3,0.0,0,0.0,0.0,0.0,0.0,0.0
albergu01,9435,6,120,0.0,3066.0,145,316,71.0,27,0.0,0.0,0.0,0.0,0.0
alberha01,28239,14,242,173.0,4712.0,273,450,14.0,111,0.0,0.0,0.0,0.0,0.0
alberjo01,5988,3,27,5.0,175.0,6,11,1.0,1,0.0,0.0,0.0,0.0,0.0
alberma01,30187,16,616,24.0,2277.0,41,99,8.0,11,0.0,0.0,0.0,0.0,0.0
albieoz01,6054,3,372,365.0,9792.0,613,913,17.0,245,0.0,0.0,0.0,0.0,0.0
albosed01,3887,2,19,0.0,0.0,2,11,0.0,1,0.0,0.0,0.0,0.0,0.0
albreed01,3899,2,3,0.0,0.0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0
albrija01,1947,1,33,0.0,0.0,48,85,8.0,15,0.0,0.0,0.0,0.0,0.0
albural01,16115,9,264,0.0,735.0,18,28,1.0,3,0.0,0.0,0.0,0.0,0.0
alburvi01,7898,4,101,37.0,1118.0,10,52,2.0,7,0.0,0.0,0.0,0.0,0.0
alcaljo01,2019,1,2,0.0,5.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
alcalsa01,5930,4,68,33.0,748.0,16,28,1.0,0,0.0,0.0,0.0,0.0,0.0
alcanar01,22174,11,130,91.0,2684.0,203,123,10.0,16,0.0,0.0,0.0,0.0,0.0
alcanis01,12006,6,33,18.0,527.0,62,3,4.0,3,0.0,0.0,0.0,0.0,0.0
alcanra01,4033,2,13,9.0,139.0,0,3,1.0,0,0.0,0.0,0.0,0.0,0.0
alcansa01,6054,3,46,38.0,719.0,12,25,5.0,2,0.0,0.0,0.0,0.0,0.0
alcanvi01,6054,3,79,0.0,240.0,3,8,1.0,0,0.0,0.0,0.0,0.0,0.0
alcarlu01,15748,8,104,96.0,2594.0,209,240,10.0,44,0.0,0.0,0.0,0.0,0.0
alcocsc01,3828,2,49,0.0,0.0,61,96,16.0,11,0.0,0.0,0.0,0.0,0.0
alderda01,3887,2,16,0.0,0.0,2,11,0.0,1,0.0,0.0,0.0,0.0,0.0
aldremi01,51787,33,696,502.0,13601.0,2388,159,19.0,187,0.0,0.0,0.0,0.0,0.0
aldresc01,23944,15,229,67.0,1499.0,21,64,3.0,5,0.0,0.0,0.0,0.0,0.0
aldrico01,4011,2,9,4.0,123.0,7,0,0.0,0,0.0,0.0,0.0,0.0,0.0
aldrija01,7955,5,62,0.0,326.0,12,11,2.0,1,0.0,0.0,0.0,0.0,0.0
aldrivi01,17310,9,248,0.0,0.0,26,354,12.0,19,0.0,0.0,0.0,0.0,0.0
alenoch01,15541,8,95,0.0,0.0,137,153,12.0,17,0.0,0.0,0.0,0.0,0.0
alexabo01,3912,2,9,0.0,33.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
alexada01,13518,8,621,0.0,0.0,5769,328,71.0,502,0.0,0.0,0.0,0.0,0.0
alexado01,45552,27,561,464.0,10101.0,264,521,32.0,36,0.0,0.0,0.0,0.0,0.0
alexaga01,27697,15,258,227.0,5981.0,1091,106,38.0,12,24.0,0.0,212.0,67.0,0.0
alexage01,5973,3,36,11.0,294.0,7,14,0.0,3,0.0,0.0,0.0,0.0,0.0
alexahu01,1937,1,3,0.0,0.0,2,0,1.0,0,0.0,0.0,0.0,0.0,0.0
alexama01,33603,17,138,37.0,1260.0,88,29,4.0,4,0.0,0.0,0.0,0.0,0.0
alexama02,67974,36,534,303.0,8880.0,499,858,53.0,161,0.0,0.0,0.0,0.0,0.0
alexani01,9420,7,23,0.0,504.0,81,43,14.0,0,33.0,0.0,0.0,0.0,0.0
alexape01,42250,23,697,0.0,0.0,189,1419,25.0,50,0.0,0.0,0.0,0.0,0.0
alexasc01,10085,5,180,1.0,532.0,11,29,4.0,3,0.0,0.0,0.0,0.0,0.0
alexaty01,2019,1,13,8.0,161.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0
alexawa01,11488,7,152,0.0,0.0,579,220,34.0,18,19.0,0.0,0.0,0.0,0.0
alfarja01,2004,1,3,2.0,50.0,2,3,0.0,1,0.0,0.0,0.0,0.0,0.0
alfarjo01,14124,7,258,243.0,6383.0,2073,128,24.0,18,25.0,0.0,105.0,42.0,0.0
alfonan01,22022,11,592,0.0,1839.0,31,84,4.0,8,0.0,0.0,0.0,0.0,0.0
alfoned01,48004,25,1474,1367.0,36251.0,1644,3022,106.0,447,0.0,0.0,0.0,0.0,0.0
alfonel01,12051,6,164,150.0,4035.0,1059,76,17.0,10,7.0,0.0,93.0,39.0,0.0
alforan01,6054,3,28,13.0,423.0,35,0,1.0,1,0.0,0.0,0.0,0.0,0.0
alicelu01,61900,31,1127,971.0,26342.0,2020,2848,142.0,632,0.0,0.0,0.0,0.0,0.0
allanan01,19905,10,505,453.0,11998.0,2410,208,52.0,26,41.0,0.0,292.0,129.0,0.0
allarbr01,5940,3,19,13.0,287.0,7,12,2.0,1,0.0,0.0,0.0,0.0,0.0
allarko01,4037,2,12,10.0,160.0,3,0,2.0,0,0.0,0.0,0.0,0.0,0.0
allenau01,4038,2,21,14.0,399.0,131,11,1.0,3,3.0,0.0,8.0,1.0,0.0
allenbe01,41337,23,1023,910.0,24078.0,2031,2347,100.0,558,0.0,0.0,0.0,0.0,0.0
allenbo01,17051,9,607,0.0,16119.0,1406,2174,330.0,278,0.0,0.0,0.0,0.0,0.0
allenbo02,1919,1,6,0.0,0.0,8,0,1.0,0,0.0,0.0,0.0,0.0,0.0
allenbo03,1937,1,3,0.0,0.0,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0
allenbo04,9819,5,204,0.0,822.0,16,51,4.0,4,0.0,0.0,0.0,0.0,0.0
allenbr01,14075,9,107,99.0,2577.0,741,37,6.0,59,0.0,0.0,0.0,0.0,0.0
allench01,14014,7,202,189.0,4943.0,382,15,9.0,5,0.0,0.0,0.0,0.0,0.0
allenco01,16124,8,481,0.0,1391.0,14,32,3.0,2,0.0,0.0,0.0,0.0,0.0
allendi01,55147,28,1722,1690.0,43662.0,7658,1711,245.0,756,0.0,0.0,0.0,0.0,0.0
allendu01,10000,8,22,5.0,198.0,49,1,0.0,5,0.0,0.0,0.0,0.0,0.0
allenet01,28982,17,1123,0.0,0.0,2746,103,56.0,23,0.0,0.0,0.0,0.0,0.0
allenfr01,13401,8,180,0.0,0.0,31,226,18.0,3,0.0,0.0,0.0,0.0,0.0
allenga01,17833,9,407,343.0,9013.0,1766,150,32.0,26,27.0,0.0,233.0,110.0,0.0
allengr01,6054,3,196,132.0,4017.0,335,9,3.0,1,0.0,0.0,0.0,0.0,0.0
allenha01,5616,3,23,16.0,462.0,22,40,17.0,3,0.0,0.0,0.0,0.0,0.0
allenha02,35461,21,330,189.0,5855.0,460,95,25.0,20,0.0,0.0,0.0,0.0,0.0
allenhe01,1884,1,1,0.0,15.0,2,0,0.0,1,2.0,0.0,0.0,0.0,0.0
allenho01,1919,1,2,0.0,0.0,2,1,0.0,0,0.0,0.0,0.0,0.0,0.0
allenja01,7516,6,27,0.0,699.0,48,37,21.0,2,0.0,0.0,0.0,0.0,0.0
allenja02,1983,1,82,77.0,2039.0,55,155,9.0,16,0.0,0.0,0.0,0.0,0.0
allenje01,11986,9,322,253.0,7102.0,596,14,11.0,5,0.0,0.0,0.0,0.0,0.0
allenjo01,1914,1,1,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0
allenjo02,29078,17,352,0.0,0.0,104,366,21.0,24,0.0,0.0,0.0,0.0,0.0
allenki01,9902,5,24,14.0,414.0,27,42,2.0,8,0.0,0.0,0.0,0.0,0.0
allenll01,17751,11,159,19.0,891.0,15,46,3.0,5,0.0,0.0,0.0,0.0,0.0
allenlo01,4038,3,9,4.0,83.0,1,7,0.0,1,0.0,0.0,0.0,0.0,0.0
allenlu01,2002,1,3,1.0,48.0,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0
allenmy01,15093,8,161,0.0,4296.0,306,52,38.0,8,0.0,0.0,0.0,0.0,0.0
allenne01,27779,17,434,59.0,2965.0,75,120,4.0,4,0.0,0.0,0.0,0.0,0.0
allenni01,11502,6,189,0.0,0.0,707,240,42.0,28,29.0,0.0,0.0,0.0,0.0
allenpe01,1893,1,1,0.0,15.0,1,0,0.0,0,2.0,0.0,1.0,0.0,0.0
allenro01,1972,1,5,2.0,78.0,29,1,1.0,1,0.0,0.0,0.0,0.0,0.0
allenro02,3967,2,4,2.0,57.0,7,0,0.0,0,0.0,0.0,0.0,0.0,0.0
allensl01,3820,2,13,6.0,231.0,21,7,3.0,0,4.0,0.0,13.0,5.0,0.0
alleyge01,49194,25,1138,1038.0,28083.0,1879,3641,166.0,805,0.0,0.0,0.0,0.0,0.0
alliebo01,1975,1,21,13.0,366.0,92,6,0.0,0,1.0,0.0,12.0,4.0,0.0
alliega01,3908,2,114,110.0,2855.0,211,295,26.0,59,0.0,0.0,0.0,0.0,0.0
allisan01,3744,2,23,19.0,594.0,224,2,19.0,6,0.0,0.0,0.0,0.0,0.0
allisar01,28110,19,174,47.0,4779.0,595,47,95.0,15,5.0,0.0,0.0,0.0,0.0
allisbi01,5616,3,5,5.0,156.0,27,4,6.0,0,0.0,0.0,0.0,0.0,0.0
allisbo01,39289,20,1465,1376.0,36211.0,3546,162,84.0,108,0.0,0.0,0.0,0.0,0.0
allisda01,1991,1,11,0.0,33.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
allisdo01,41256,25,345,131.0,8175.0,1328,269,237.0,24,166.0,0.0,0.0,0.0,0.0
allisma01,5736,3,45,0.0,0.0,6,60,6.0,2,0.0,0.0,0.0,0.0,0.0
allismi01,5746,3,17,0.0,0.0,20,1,0.0,0,0.0,0.0,0.0,0.0,0.0
allrebe01,5970,3,51,46.0,1186.0,121,2,4.0,1,0.0,0.0,0.0,0.0,0.0
almadme01,23238,15,614,0.0,0.0,1514,72,49.0,16,0.0,0.0,0.0,0.0,0.0
almanar01,14014,7,254,0.0,644.0,6,20,1.0,2,0.0,0.0,0.0,0.0,0.0
almanca01,16006,8,210,1.0,717.0,9,34,3.0,2,0.0,0.0,0.0,0.0,0.0
almeira01,15297,8,87,0.0,0.0,100,150,28.0,12,0.0,0.0,0.0,0.0,0.0
almonab01,18141,11,305,255.0,6948.0,537,20,15.0,5,0.0,0.0,0.0,0.0,0.0
almonbi01,89228,52,1188,845.0,23401.0,1834,2265,173.0,435,0.0,0.0,0.0,0.0,0.0
almoned01,2003,1,12,0.0,34.0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0
almoner01,8026,4,44,35.0,928.0,58,70,13.0,14,0.0,0.0,0.0,0.0,0.0
almonhe01,6005,4,50,0.0,155.0,3,6,0.0,1,0.0,0.0,0.0,0.0,0.0
almonmi01,6050,3,19,0.0,53.0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0
almonye01,4037,2,42,0.0,146.0,2,3,0.0,0,0.0,0.0,0.0,0.0,0.0
almonzo01,4027,2,38,35.0,950.0,75,1,0.0,0,0.0,0.0,0.0,0.0,0.0
almoral01,8070,4,409,261.0,7707.0,702,11,7.0,2,0.0,0.0,0.0,0.0,0.0
alomalu01,7806,4,116,0.0,0.0,15,28,0.0,1,0.0,0.0,0.0,0.0,0.0
alomaro01,39929,22,2325,2288.0,59751.0,4463,6536,183.0,1411,0.0,0.0,0.0,0.0,0.0
alomasa01,90710,50,1418,1225.0,32911.0,2889,3463,158.0,817,0.0,0.0,0.0,0.0,0.0
alomasa02,43966,24,1325,1203.0,31917.0,7667,464,86.0,72,71.0,0.0,758.0,328.0,0.0
alonspe01,2019,1,156,152.0,3984.0,1078,112,12.0,108,0.0,0.0,0.0,0.0,0.0
alonsyo01,40287,22,911,830.0,22074.0,6791,470,50.0,593,0.0,0.0,0.0,0.0,0.0
aloufe01,62949,36,2006,1742.0,47576.0,6537,322,96.0,330,0.0,0.0,0.0,0.0,0.0
alouje01,33506,18,1051,929.0,25099.0,1693,63,58.0,16,0.0,0.0,0.0,0.0,0.0
alouma01,49217,29,1481,1301.0,35642.0,3794,176,71.0,155,0.0,0.0,0.0,0.0,0.0
aloumo01,35981,19,1864,1812.0,46996.0,3114,95,65.0,20,0.0,0.0,0.0,0.0,0.0
